frame.number,frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,http.request.method,http.host,http.user_agent,http.response.code,dns.qry.name,dns.resp.name,dns.resp.type,dns.resp.ttl,tls.handshake.ciphersuite,tls.handshake.ciphersuite,tls.handshake.session_id,tls.handshake.certificates
5030,May 18, 2023 20:47:12.000346996 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5031,May 18, 2023 20:47:12.000543329 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5032,May 18, 2023 20:47:12.006396950 -03,172.16.3.95,224.0.0.251,,,5353,5353,,,,,iPhone de Magjulhe (2)._rdlink._tcp.local,iPhone-de-Magjulhe-2.local,iPhone-de-Magjulhe-2.local,iPhone-de-Magjulhe-2.local,<Root>,33,28,1,41,120,120,120,,,,
5033,May 18, 2023 20:47:12.006412150 -03,172.16.6.183,224.0.0.251,,,5353,5353,,,,,,iPhone de Rambo 😎._rdlink._tcp.local,_services._dns-sd._udp.local,_rdlink._tcp.local,iPhone de Rambo 😎._device-info._tcp.local,iPhone-de-carlos.local,iPhone-de-carlos.local,iPhone de Rambo 😎._rdlink._tcp.local,iPhone-de-carlos.local,<Root>,16,12,12,16,33,28,1,47,16,33,47,1,28,41,4500,4500,4500,4500,120,120,120,4500,120,,,,
5034,May 18, 2023 20:47:12.006418998 -03,172.16.2.249,224.0.0.251,,,43447,5353,,,,,iPad de Erika Vitoria._companion-link._tcp.local,,,,,,,
5035,May 18, 2023 20:47:12.006419153 -03,172.16.9.21,224.0.0.251,,,5353,5353,,,,,,iPad de Erika Vitoria._companion-link._tcp.local,47,16,33,4500,,,,
5036,May 18, 2023 20:47:12.014211985 -03,172.16.8.121,224.0.0.251,,,5353,5353,,,,,_googlecast._tcp.local,,,,,,,
5037,May 18, 2023 20:47:12.014215130 -03,172.16.1.190,224.0.0.251,,,5353,5353,,,,,Android-4.local,Android-4.local,Android-4.local,Android-4.local,1,28,120,120,,,,
5038,May 18, 2023 20:47:12.014218731 -03,172.16.2.223,224.0.0.251,,,5353,5353,,,,,Android-9.local,Android-9.local,Android-9.local,Android-9.local,1,28,120,120,,,,
5039,May 18, 2023 20:47:12.016403148 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5040,May 18, 2023 20:47:12.016442499 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5041,May 18, 2023 20:47:12.016403267 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5042,May 18, 2023 20:47:12.016403360 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5043,May 18, 2023 20:47:12.016403455 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5044,May 18, 2023 20:47:12.016403544 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5045,May 18, 2023 20:47:12.016548336 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5046,May 18, 2023 20:47:12.016548419 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5047,May 18, 2023 20:47:12.016548502 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5048,May 18, 2023 20:47:12.016633832 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5049,May 18, 2023 20:47:12.022630951 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5050,May 18, 2023 20:47:12.022669050 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5051,May 18, 2023 20:47:12.022631058 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5052,May 18, 2023 20:47:12.022631142 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5053,May 18, 2023 20:47:12.022631225 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5054,May 18, 2023 20:47:12.022995521 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5055,May 18, 2023 20:47:12.025538588 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5056,May 18, 2023 20:47:12.025576862 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5057,May 18, 2023 20:47:12.025538721 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5058,May 18, 2023 20:47:12.025743980 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5059,May 18, 2023 20:47:12.027814249 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5060,May 18, 2023 20:47:12.027852051 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5061,May 18, 2023 20:47:12.028821577 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5062,May 18, 2023 20:47:12.028865744 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5063,May 18, 2023 20:47:12.028821696 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5064,May 18, 2023 20:47:12.029016626 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5065,May 18, 2023 20:47:12.031260446 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5066,May 18, 2023 20:47:12.031299244 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5067,May 18, 2023 20:47:12.035164985 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5068,May 18, 2023 20:47:12.035202879 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5069,May 18, 2023 20:47:12.035165097 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5070,May 18, 2023 20:47:12.035383824 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5071,May 18, 2023 20:47:12.036267364 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5072,May 18, 2023 20:47:12.036305457 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5073,May 18, 2023 20:47:12.041154186 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5074,May 18, 2023 20:47:12.041193125 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5075,May 18, 2023 20:47:12.041154298 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5076,May 18, 2023 20:47:12.041154404 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5077,May 18, 2023 20:47:12.041372860 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5078,May 18, 2023 20:47:12.046236779 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5079,May 18, 2023 20:47:12.046279701 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5080,May 18, 2023 20:47:12.046236891 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5081,May 18, 2023 20:47:12.046236976 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5082,May 18, 2023 20:47:12.046485219 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5083,May 18, 2023 20:47:12.047397352 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5084,May 18, 2023 20:47:12.047421957 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5085,May 18, 2023 20:47:12.049896801 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5086,May 18, 2023 20:47:12.049934759 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5087,May 18, 2023 20:47:12.049896915 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5088,May 18, 2023 20:47:12.050109909 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5089,May 18, 2023 20:47:12.054672499 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5090,May 18, 2023 20:47:12.054712182 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5091,May 18, 2023 20:47:12.054672623 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5092,May 18, 2023 20:47:12.054672713 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5093,May 18, 2023 20:47:12.054914765 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5094,May 18, 2023 20:47:12.059723890 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5095,May 18, 2023 20:47:12.059762184 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5096,May 18, 2023 20:47:12.059724003 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5097,May 18, 2023 20:47:12.059724082 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5098,May 18, 2023 20:47:12.059951053 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5099,May 18, 2023 20:47:12.062058376 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5100,May 18, 2023 20:47:12.062097091 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5101,May 18, 2023 20:47:12.062058493 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5102,May 18, 2023 20:47:12.062278565 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5103,May 18, 2023 20:47:12.067815886 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5104,May 18, 2023 20:47:12.067854016 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5105,May 18, 2023 20:47:12.067816003 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5106,May 18, 2023 20:47:12.067816116 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5107,May 18, 2023 20:47:12.068041905 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5108,May 18, 2023 20:47:12.068918190 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5109,May 18, 2023 20:47:12.068955967 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5110,May 18, 2023 20:47:12.071461799 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5111,May 18, 2023 20:47:12.071499980 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5112,May 18, 2023 20:47:12.072606434 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5113,May 18, 2023 20:47:12.072645139 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5114,May 18, 2023 20:47:12.072606550 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5115,May 18, 2023 20:47:12.072821235 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5116,May 18, 2023 20:47:12.074421489 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5117,May 18, 2023 20:47:12.074459518 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5118,May 18, 2023 20:47:12.075323248 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5119,May 18, 2023 20:47:12.075362925 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5120,May 18, 2023 20:47:12.076780078 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5121,May 18, 2023 20:47:12.076819357 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5122,May 18, 2023 20:47:12.079456085 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5123,May 18, 2023 20:47:12.079497008 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5124,May 18, 2023 20:47:12.079456205 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5125,May 18, 2023 20:47:12.088985830 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5126,May 18, 2023 20:47:12.089026067 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5127,May 18, 2023 20:47:12.088985948 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5128,May 18, 2023 20:47:12.089070374 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5129,May 18, 2023 20:47:12.088986038 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5130,May 18, 2023 20:47:12.089085300 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5131,May 18, 2023 20:47:12.088986121 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5132,May 18, 2023 20:47:12.089104233 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5133,May 18, 2023 20:47:12.093652913 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5134,May 18, 2023 20:47:12.093692430 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5135,May 18, 2023 20:47:12.093653030 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5136,May 18, 2023 20:47:12.093742297 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5137,May 18, 2023 20:47:12.093653112 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5138,May 18, 2023 20:47:12.093757842 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5139,May 18, 2023 20:47:12.093653193 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5140,May 18, 2023 20:47:12.093772329 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5141,May 18, 2023 20:47:12.095862690 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5142,May 18, 2023 20:47:12.095903579 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5143,May 18, 2023 20:47:12.095862839 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5144,May 18, 2023 20:47:12.095944632 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5145,May 18, 2023 20:47:12.095862929 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5146,May 18, 2023 20:47:12.095960792 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5147,May 18, 2023 20:47:12.097890486 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5148,May 18, 2023 20:47:12.097930310 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5149,May 18, 2023 20:47:12.097890597 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5150,May 18, 2023 20:47:12.097979574 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5151,May 18, 2023 20:47:12.100269182 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5152,May 18, 2023 20:47:12.100309360 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5153,May 18, 2023 20:47:12.100269301 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5154,May 18, 2023 20:47:12.100359341 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5155,May 18, 2023 20:47:12.100269383 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5156,May 18, 2023 20:47:12.100374858 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5157,May 18, 2023 20:47:12.101117592 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5158,May 18, 2023 20:47:12.101157331 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5159,May 18, 2023 20:47:12.107787708 -03,172.16.0.60,224.0.0.251,,,5353,5353,,,,,_companion-link._tcp.local,_homekit._tcp.local,_sleep-proxy._udp.local,iPad de Erika Vitoria._companion-link._tcp.local,_companion-link._tcp.local,<Root>,12,41,4500,,,,
5160,May 18, 2023 20:47:12.107797254 -03,172.16.2.249,224.0.0.251,,,43447,5353,,,,,{"nm":"Redmi Note 11","as":"[8194]","ip":"71"}._mi-connect._udp.local,,,,,,,
5161,May 18, 2023 20:47:12.107810110 -03,172.16.3.95,224.0.0.251,,,5353,5353,,,,,_companion-link._tcp.local,_sleep-proxy._udp.local,iPad de Erika Vitoria._companion-link._tcp.local,_companion-link._tcp.local,<Root>,12,41,4500,,,,
5162,May 18, 2023 20:47:12.107797370 -03,172.16.6.112,224.0.0.251,,,5353,5353,,,,,{"nm":"Xiaomi 11 Lite 5G NE","as":"[8193, 8194]","ip":"112"}._mi-connect._udp.local,,33,120,,,,
5163,May 18, 2023 20:47:12.107910998 -03,172.16.2.249,224.0.0.251,,,43447,5353,,,,,iPhone-de-carlos.local,,,,,,,
5164,May 18, 2023 20:47:12.110351442 -03,172.16.2.249,224.0.0.251,,,43447,5353,,,,,DESKTOP-AD9Q1D6.local,,,,,,,
5165,May 18, 2023 20:47:12.114084154 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5166,May 18, 2023 20:47:12.114125294 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5167,May 18, 2023 20:47:12.114084270 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5168,May 18, 2023 20:47:12.114172609 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5169,May 18, 2023 20:47:12.114084361 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5170,May 18, 2023 20:47:12.114189279 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5171,May 18, 2023 20:47:12.114084457 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5172,May 18, 2023 20:47:12.114203838 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5173,May 18, 2023 20:47:12.114235811 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5174,May 18, 2023 20:47:12.114252942 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5175,May 18, 2023 20:47:12.114235894 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5176,May 18, 2023 20:47:12.114271867 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5177,May 18, 2023 20:47:12.114236024 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5178,May 18, 2023 20:47:12.115750453 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5179,May 18, 2023 20:47:12.115790924 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5180,May 18, 2023 20:47:12.115750562 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5181,May 18, 2023 20:47:12.115836453 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5182,May 18, 2023 20:47:12.115750650 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5183,May 18, 2023 20:47:12.115852448 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5184,May 18, 2023 20:47:12.115750735 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5185,May 18, 2023 20:47:12.115865919 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5186,May 18, 2023 20:47:12.115750814 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5187,May 18, 2023 20:47:12.115880055 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5188,May 18, 2023 20:47:12.115916211 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5189,May 18, 2023 20:47:12.115925799 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5190,May 18, 2023 20:47:12.115916294 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5191,May 18, 2023 20:47:12.115943018 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5192,May 18, 2023 20:47:12.115916411 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5193,May 18, 2023 20:47:12.115916494 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5194,May 18, 2023 20:47:12.115977331 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5195,May 18, 2023 20:47:12.116009610 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5196,May 18, 2023 20:47:12.119211873 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5197,May 18, 2023 20:47:12.119251954 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5198,May 18, 2023 20:47:12.119211987 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5199,May 18, 2023 20:47:12.119296599 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5200,May 18, 2023 20:47:12.120970341 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5201,May 18, 2023 20:47:12.121010316 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5202,May 18, 2023 20:47:12.120970450 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5203,May 18, 2023 20:47:12.121059868 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5204,May 18, 2023 20:47:12.120970534 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5205,May 18, 2023 20:47:12.121074524 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5206,May 18, 2023 20:47:12.120970619 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5207,May 18, 2023 20:47:12.121088705 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5208,May 18, 2023 20:47:12.121114945 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5209,May 18, 2023 20:47:12.121123509 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5210,May 18, 2023 20:47:12.121115065 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5211,May 18, 2023 20:47:12.121139190 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5212,May 18, 2023 20:47:12.122228266 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5213,May 18, 2023 20:47:12.122260524 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5214,May 18, 2023 20:47:12.122228388 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5215,May 18, 2023 20:47:12.122298417 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5216,May 18, 2023 20:47:12.122228489 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5217,May 18, 2023 20:47:12.122313389 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5218,May 18, 2023 20:47:12.123389272 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5219,May 18, 2023 20:47:12.123428653 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5220,May 18, 2023 20:47:12.124878180 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5221,May 18, 2023 20:47:12.124920120 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5222,May 18, 2023 20:47:12.124878327 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5223,May 18, 2023 20:47:12.124972757 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5224,May 18, 2023 20:47:12.124878411 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5225,May 18, 2023 20:47:12.124988176 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5226,May 18, 2023 20:47:12.126229475 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5227,May 18, 2023 20:47:12.126269178 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5228,May 18, 2023 20:47:12.126229584 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5229,May 18, 2023 20:47:12.126314285 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5230,May 18, 2023 20:47:12.126229691 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5231,May 18, 2023 20:47:12.127329482 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5232,May 18, 2023 20:47:12.127370161 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5233,May 18, 2023 20:47:12.127329592 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5234,May 18, 2023 20:47:12.128256335 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5235,May 18, 2023 20:47:12.128295135 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5236,May 18, 2023 20:47:12.128256447 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5237,May 18, 2023 20:47:12.128347157 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5238,May 18, 2023 20:47:12.129646853 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5239,May 18, 2023 20:47:12.129687896 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5240,May 18, 2023 20:47:12.129646970 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5241,May 18, 2023 20:47:12.129739192 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5242,May 18, 2023 20:47:12.132118055 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5243,May 18, 2023 20:47:12.132159821 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5244,May 18, 2023 20:47:12.132118167 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5245,May 18, 2023 20:47:12.132206571 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5246,May 18, 2023 20:47:12.134017435 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5247,May 18, 2023 20:47:12.134058418 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5248,May 18, 2023 20:47:12.134017543 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5249,May 18, 2023 20:47:12.134114555 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
5250,May 18, 2023 20:47:12.136903259 -03,23.35.176.122,172.16.5.213,443,43154,,,,,,,,,,,,,,
5251,May 18, 2023 20:47:12.136945270 -03,172.16.5.213,23.35.176.122,43154,443,,,,,,,,,,,,,,
